Year,Region,Crop,Season,Yield_kg_per_ha,Area_ha,Production_tonnes,Rainfall_mm,Avg_Temp_C,Fertilizer_kg_per_ha
2024,Odisha,Wheat,Zaid,665.7,3181.3,2117.79,164.5,25.2,142.5
2024,Odisha,Maize,Kharif,2487.5,1634.8,4066.57,899.9,32.4,99.1
2024,Odisha,Maize,Rabi,1980.6,1620.6,3209.76,130.9,20.5,125.7
2024,Odisha,Maize,Zaid,2321.7,1675.3,3889.54,30.0,26.8,120.9
2024,Odisha,Cotton,Kharif,549.3,1663.0,913.49,883.5,31.4,180.3
2024,Odisha,Cotton,Rabi,275.6,1490.8,410.86,30.0,16.6,154.5
2024,Odisha,Sugarcane,Kharif,70836.2,847.4,60026.6,836.7,35.4,137.3
2024,Odisha,Sugarcane,Rabi,70279.0,786.8,55295.52,41.0,15.6,157.3
2024,Odisha,Sugarcane,Zaid,61734.2,782.7,48319.36,215.2,24.3,126.4
2024,Odisha,Pulses,Kharif,774.8,1234.4,956.41,967.2,32.5,168.7
2024,Odisha,Pulses,Rabi,982.9,1294.5,1272.36,30.0,16.8,144.1
2024,Odisha,Pulses,Zaid,552.1,1189.0,656.45,176.6,32.9,120.7
2024,Odisha,Soybean,Kharif,1151.2,963.4,1109.07,864.8,22.6,212.3
2024,Odisha,Groundnut,Kharif,1636.6,764.8,1251.67,826.3,28.7,111.9
2024,Odisha,Groundnut,Rabi,1253.2,822.1,1030.26,164.9,21.6,161.0
2024,Odisha,Groundnut,Zaid,1220.3,910.3,1110.84,113.3,34.9,105.0
2024,Bihar,Rice,Kharif,2541.9,4409.9,11209.52,983.1,23.9,115.5
2024,Bihar,Rice,Rabi,975.3,4096.2,3995.02,221.9,17.8,169.8
2024,Bihar,Rice,Zaid,1175.0,4466.9,5248.61,192.2,24.8,161.6
2024,Bihar,Wheat,Kharif,546.4,2980.7,1628.65,1047.9,22.9,160.8
2024,Bihar,Wheat,Rabi,3406.1,3520.6,11991.52,146.2,18.6,84.4
2024,Bihar,Wheat,Zaid,713.4,3096.9,2209.33,126.9,29.5,145.0
2024,Bihar,Maize,Kharif,2705.2,2053.8,5555.94,840.4,19.2,111.4
2024,Bihar,Maize,Rabi,1661.5,1918.1,3186.92,137.3,22.8,125.3
2024,Bihar,Maize,Zaid,1984.1,2182.3,4329.9,171.1,29.2,176.2
2024,Bihar,Cotton,Kharif,497.5,1684.9,838.24,867.4,32.2,118.1
2024,Bihar,Cotton,Rabi,298.6,1539.5,459.69,83.8,19.1,118.0
2024,Bihar,Sugarcane,Kharif,77737.0,895.9,69644.58,715.3,29.6,120.0
2024,Bihar,Sugarcane,Rabi,66739.6,877.8,58584.02,135.4,18.4,87.5
2024,Bihar,Sugarcane,Zaid,57341.9,889.8,51022.82,139.2,26.6,136.7
2024,Bihar,Pulses,Kharif,839.5,1369.2,1149.44,699.6,26.1,130.0
2024,Bihar,Pulses,Rabi,1020.9,1457.9,1488.37,30.0,15.7,178.0
2024,Bihar,Pulses,Zaid,607.4,1387.0,842.46,190.8,29.3,143.4
2024,Bihar,Soybean,Kharif,1075.8,997.2,1072.79,686.4,30.6,153.5
2024,Bihar,Groundnut,Kharif,1674.7,950.4,1591.63,820.0,32.0,120.2
2024,Bihar,Groundnut,Rabi,1420.7,888.5,1262.29,102.0,20.9,107.6
2024,Bihar,Groundnut,Zaid,1103.8,756.0,834.47,166.3,33.6,95.7
2024,Gujarat,Rice,Kharif,3505.1,5080.8,17808.71,864.8,25.6,156.4
2024,Gujarat,Rice,Rabi,1298.3,4426.9,5747.44,30.0,20.3,152.9
2024,Gujarat,Rice,Zaid,1450.2,5720.4,8295.72,30.0,25.8,163.9
2024,Gujarat,Wheat,Kharif,709.8,4452.9,3160.67,756.8,26.5,118.0
2024,Gujarat,Wheat,Rabi,4283.0,5007.1,21445.41,170.8,20.0,122.2
2024,Gujarat,Wheat,Zaid,781.9,4845.1,3788.38,86.1,23.2,173.0
2024,Gujarat,Maize,Kharif,3693.0,2385.7,8810.39,825.8,31.8,169.7
2024,Gujarat,Maize,Rabi,2225.0,2784.1,6194.62,30.0,15.8,168.7
2024,Gujarat,Maize,Zaid,2739.8,2308.9,6325.92,124.4,25.4,139.3
2024,Gujarat,Cotton,Kharif,650.7,2345.5,1526.22,911.4,29.1,144.0
2024,Gujarat,Cotton,Rabi,452.1,2366.2,1069.76,212.9,17.2,142.0
2024,Gujarat,Sugarcane,Kharif,97593.9,1126.8,109968.81,871.4,33.3,161.6
2024,Gujarat,Sugarcane,Rabi,81478.6,1078.5,87874.67,195.9,14.8,148.4
2024,Gujarat,Sugarcane,Zaid,88295.3,919.6,81196.36,30.0,30.2,127.2
2024,Gujarat,Pulses,Kharif,1064.3,2083.5,2217.47,685.7,26.4,106.3
2024,Gujarat,Pulses,Rabi,1585.5,2061.7,3268.83,167.4,18.1,141.7
2024,Gujarat,Pulses,Zaid,730.9,1956.1,1429.71,93.8,27.0,143.0
2024,Gujarat,Soybean,Kharif,1391.7,1351.9,1881.44,903.5,25.7,186.3
2024,Gujarat,Groundnut,Kharif,1992.0,1116.0,2223.07,842.2,28.6,143.3
2024,Gujarat,Groundnut,Rabi,1629.4,1219.9,1987.71,30.0,22.2,133.0
2024,Gujarat,Groundnut,Zaid,1475.6,1194.1,1762.01,140.0,28.1,105.8
2024,Telangana,Rice,Kharif,2938.6,4449.4,13075.01,856.5,25.2,120.9
2024,Telangana,Rice,Rabi,1020.5,4399.9,4490.1,127.0,19.7,123.8
2024,Telangana,Rice,Zaid,1161.5,4312.5,5008.97,90.3,28.5,168.8
2024,Telangana,Wheat,Kharif,592.0,4258.0,2520.74,874.2,29.0,136.8
2024,Telangana,Wheat,Rabi,3630.6,4251.2,15434.41,98.9,15.2,116.4
2024,Telangana,Wheat,Zaid,847.1,3729.7,3159.43,30.0,29.6,147.6
2024,Telangana,Maize,Kharif,2744.6,2485.6,6821.98,899.9,25.9,128.5
2024,Telangana,Maize,Rabi,2071.0,1945.1,4028.3,51.7,16.7,120.9
2024,Telangana,Maize,Zaid,2636.9,2409.1,6352.56,30.0,25.6,161.8
2024,Telangana,Cotton,Kharif,518.9,1911.8,992.03,694.0,22.9,160.6
2024,Telangana,Cotton,Rabi,382.3,1552.9,593.67,151.4,17.9,133.1
2024,Telangana,Sugarcane,Kharif,84253.1,822.8,69323.45,782.2,23.9,132.5
2024,Telangana,Sugarcane,Rabi,72070.1,771.2,55580.46,130.1,19.3,121.2
2024,Telangana,Sugarcane,Zaid,57805.5,1021.9,59071.44,183.5,25.0,196.0
2024,Telangana,Pulses,Kharif,966.0,1649.4,1593.32,837.7,23.6,150.8
2024,Telangana,Pulses,Rabi,1203.8,1415.0,1703.38,30.0,17.4,144.6
2024,Telangana,Pulses,Zaid,699.9,1439.0,1007.16,164.8,22.6,155.9
2024,Telangana,Soybean,Kharif,1278.9,1165.3,1490.3,829.7,24.5,131.1
2024,Telangana,Groundnut,Kharif,1945.7,958.9,1865.73,826.0,27.2,132.5
2024,Telangana,Groundnut,Rabi,1562.5,851.3,1330.16,201.1,20.0,101.4
2024,Telangana,Groundnut,Zaid,1333.2,883.2,1177.48,143.7,28.4,145.7
2024,Chhattisgarh,Rice,Kharif,2407.6,3523.2,8482.46,888.1,26.0,173.2
2024,Chhattisgarh,Rice,Rabi,867.8,3513.2,3048.75,46.9,20.2,124.1
2024,Chhattisgarh,Rice,Zaid,1156.3,3546.1,4100.36,109.6,27.3,181.7
2024,Chhattisgarh,Wheat,Kharif,434.3,2972.0,1290.74,800.9,29.8,175.6
2024,Chhattisgarh,Wheat,Rabi,2689.1,3023.1,8129.42,197.8,17.9,142.5
2024,Chhattisgarh,Wheat,Zaid,690.6,3302.5,2280.71,247.1,30.5,120.5
2024,Chhattisgarh,Maize,Kharif,2186.2,1784.0,3900.18,944.6,27.5,111.1
2024,Chhattisgarh,Maize,Rabi,1618.3,1939.3,3138.37,198.4,14.2,149.4
2024,Chhattisgarh,Maize,Zaid,2034.3,1706.5,3471.53,335.0,27.4,115.6
2024,Chhattisgarh,Cotton,Kharif,385.6,1623.8,626.14,791.2,32.0,123.8
2024,Chhattisgarh,Cotton,Rabi,309.2,1336.4,413.21,142.1,18.1,157.4
2024,Chhattisgarh,Sugarcane,Kharif,63657.6,633.6,40333.46,935.7,23.8,137.2
2024,Chhattisgarh,Sugarcane,Rabi,62763.1,712.3,44706.16,123.7,18.1,173.7
2024,Chhattisgarh,Sugarcane,Zaid,62491.9,804.2,50255.99,119.4,25.9,164.2
2024,Chhattisgarh,Pulses,Kharif,669.1,1258.5,842.06,869.6,31.8,138.5
2024,Chhattisgarh,Pulses,Rabi,989.6,1094.8,1083.41,191.7,17.3,146.1
2024,Chhattisgarh,Pulses,Zaid,536.9,1241.4,666.51,125.5,22.8,122.7
2024,Chhattisgarh,Soybean,Kharif,990.3,996.6,986.93,840.8,31.8,110.3
2024,Chhattisgarh,Groundnut,Kharif,1353.8,885.8,1199.2,903.5,25.3,154.3
2024,Chhattisgarh,Groundnut,Rabi,1410.1,755.5,1065.33,178.0,19.1,169.1
2024,Chhattisgarh,Groundnut,Zaid,1177.6,818.4,963.75,30.0,27.0,111.1
